accepted_step,timestamp,dt_from_previous_s,previous_world_z,current_world_z,previous_roll_deg,previous_pitch_deg,previous_yaw_deg,local_dx,local_dy,local_dz,pitch_step_m,roll_step_m,local_z_step_m,world_z_step_m,reconstructed_step_m,step_closure_error_m,cumulative_pitch_m,cumulative_roll_m,cumulative_local_z_m,cumulative_world_z_m,cumulative_sum_m,cumulative_closure_error_m,max_abs_step_closure_error_m
252,1782712627.239199638,0.098995686,-0.004803139,0.005733617,0.113440055,-0.087228987,-0.034601041,-0.006097433,-0.009078747,0.010564047,-0.000009283,-0.000017975,0.010564014,0.010536756,0.010536756,0.000000000,-0.004510657,-0.002863103,0.013107377,0.005733617,0.005733617,0.000000000,0.000000000
253,1782712627.339478016,0.100278378,0.005733617,-0.004758025,0.011574201,0.178494792,0.079972563,-0.000081352,0.013932532,-0.010494761,0.000000253,0.000002814,-0.010494710,-0.010491642,-0.010491642,-0.000000000,-0.004510403,-0.002860289,0.002612667,-0.004758025,-0.004758025,-0.000000000,0.000000000
254,1782712627.439308643,0.099830627,-0.004758025,-0.000402049,0.166388280,-0.057565036,-0.000943994,0.007340536,-0.010294549,0.004378517,0.000007375,-0.000029896,0.004378496,0.004355976,0.004355976,0.000000000,-0.004503028,-0.002890185,0.006991164,-0.000402049,-0.000402049,-0.000000000,0.000000000
255,1782712627.539170265,0.099861622,-0.000402049,-0.009231528,0.014089613,0.141804788,0.012881312,-0.011379956,0.015611264,-0.008861511,0.000028165,0.000003839,-0.008861483,-0.008829479,-0.008829479,-0.000000000,-0.004474863,-0.002886346,-0.001870319,-0.009231528,-0.009231528,-0.000000000,0.000000000
256,1782712627.639213800,0.100043535,-0.009231528,0.003699702,0.152288493,-0.063340219,-0.026787546,-0.003332539,-0.017693418,0.012981996,-0.000003684,-0.000047028,0.012981942,0.012931230,0.012931230,0.000000000,-0.004478547,-0.002933373,0.011111622,0.003699702,0.003699702,-0.000000000,0.000000000
257,1782712627.738669872,0.099456072,0.003699702,-0.008076347,-0.044892832,0.126450086,0.031192804,0.013880938,0.011669705,-0.011736303,-0.000030635,-0.000009144,-0.011736270,-0.011776049,-0.011776049,-0.000000000,-0.004509182,-0.002942517,-0.000624648,-0.008076347,-0.008076347,-0.000000000,0.000000000
258,1782712627.839455843,0.100785971,-0.008076347,-0.000902274,0.014773711,-0.097254695,-0.113751162,0.003173294,-0.015720791,0.007172751,0.000005386,-0.000004054,0.007172740,0.007174073,0.007174073,0.000000000,-0.004503796,-0.002946571,0.006548092,-0.000902274,-0.000902274,-0.000000000,0.000000000
259,1782712627.939581394,0.100125551,-0.000902274,-0.000098861,-0.183450385,-0.051687304,-0.075259237,-0.006799973,0.011205401,0.000845430,-0.000006134,-0.000035878,0.000845425,0.000803413,0.000803413,0.000000000,-0.004509930,-0.002982448,0.007393518,-0.000098861,-0.000098861,-0.000000000,0.000000000
260,1782712628.038729906,0.099148512,-0.000098861,0.003863205,0.042022883,-0.018572287,-0.002380214,-0.005279619,-0.008863307,0.003970279,-0.000001711,-0.000006501,0.003970278,0.003962066,0.003962066,0.000000000,-0.004511642,-0.002988949,0.011363796,0.003863205,0.003863205,0.000000000,0.000000000
261,1782712628.139060259,0.100330353,0.003863205,-0.000557471,-0.196311619,-0.003246850,-0.161904912,0.012138854,0.007838956,-0.004394532,0.000000688,-0.000026858,-0.004394506,-0.004420676,-0.004420676,-0.000000000,-0.004510954,-0.003015807,0.006969290,-0.000557471,-0.000557471,-0.000000000,0.000000000
262,1782712628.239300489,0.100240231,-0.000557471,0.003799312,0.000111221,-0.059406845,-0.088545310,-0.007185546,-0.011433992,0.004364258,-0.000007450,-0.000000022,0.004364255,0.004356783,0.004356783,0.000000000,-0.004518404,-0.003015829,0.011333545,0.003799312,0.003799312,0.000000000,0.000000000
263,1782712628.339251995,0.099951506,0.003799312,0.008249019,-0.146714670,0.048165010,-0.057338326,-0.013655579,0.007877469,0.004458416,0.000011479,-0.000020171,0.004458399,0.004449707,0.004449707,0.000000000,-0.004506925,-0.003036001,0.015791944,0.008249019,0.008249019,0.000000000,0.000000000
264,1782712628.439466476,0.100214481,0.008249019,0.004441454,0.000078617,0.115736798,-0.003087900,0.010983476,-0.002497784,-0.003785383,-0.000022186,-0.000000003,-0.003785375,-0.003807565,-0.003807565,-0.000000000,-0.004529111,-0.003036004,0.012006569,0.004441454,0.004441454,0.000000000,0.000000000
265,1782712628.539348364,0.099881887,0.004441454,0.018916037,-0.081959906,0.042022901,-0.075660348,-0.011237841,0.005563543,0.014474318,0.000008242,-0.000007958,0.014474300,0.014474583,0.014474583,0.000000000,-0.004520869,-0.003043963,0.026480869,0.018916037,0.018916037,0.000000000,0.000000000
266,1782712628.739632368,0.200284004,0.018916037,0.003736371,-0.019251341,0.256878671,-0.097139226,0.018172230,-0.006347910,-0.015100479,-0.000081473,0.000002133,-0.015100326,-0.015179666,-0.015179666,-0.000000000,-0.004602341,-0.003041830,0.011380542,0.003736371,0.003736371,0.000000000,0.000000000
267,1782712628.839203358,0.099570990,0.003736371,0.005476018,-0.038463071,0.011482580,-0.010438402,-0.011554339,0.010150724,0.001744146,0.000002316,-0.000006814,0.001744146,0.001739647,0.001739647,0.000000000,-0.004600026,-0.003048644,0.013124688,0.005476018,0.005476018,0.000000000,0.000000000
268,1782712629.039917231,0.200713873,0.005476018,0.004375024,0.098751862,0.115732165,0.019555029,0.003680809,0.006785188,-0.001105258,-0.000007435,0.000011695,-0.001105254,-0.001100995,-0.001100995,-0.000000000,-0.004607461,-0.003036950,0.012019434,0.004375024,0.004375024,0.000000000,0.000000000
269,1782712629.139364243,0.099447012,0.004375024,-0.003489618,0.206688516,0.081949703,0.006006727,0.009583491,-0.015151199,-0.007796337,-0.000013707,-0.000054656,-0.007796279,-0.007864642,-0.007864642,-0.000000000,-0.004621168,-0.003091606,0.004223155,-0.003489618,-0.003489618,-0.000000000,0.000000000
270,1782712629.239194393,0.099830151,-0.003489618,-0.007227213,0.038246585,0.065808712,-0.027333354,-0.001872472,0.010889136,-0.003747017,0.000002151,0.000007269,-0.003747014,-0.003737595,-0.003737595,-0.000000000,-0.004619017,-0.003084337,0.000476141,-0.007227213,-0.007227213,-0.000000000,0.000000000
271,1782712629.339069605,0.099875212,-0.007227213,-0.007905692,0.203222797,-0.073800584,0.045807684,0.007209346,-0.016904255,-0.000627812,0.000009286,-0.000059958,-0.000627807,-0.000678479,-0.000678479,-0.000000000,-0.004609731,-0.003144295,-0.000151666,-0.007905692,-0.007905692,-0.000000000,0.000000000
272,1782712629.439072132,0.100002527,-0.007905692,0.000702882,-0.053564210,-0.099014090,0.015005462,-0.024400744,0.015616780,0.008665358,-0.000042167,-0.000014600,0.008665341,0.008608574,0.008608574,0.000000000,-0.004651899,-0.003158894,0.008513675,0.000702882,0.000702882,-0.000000000,0.000000000
273,1782712629.639014721,0.199942589,0.000702882,-0.012108010,0.156171850,0.087201534,0.033154962,0.014215590,0.000275105,-0.012790069,-0.000021635,0.000000750,-0.012790007,-0.012810893,-0.012810893,-0.000000000,-0.004673534,-0.003158144,-0.004276332,-0.012108010,-0.012108010,-0.000000000,0.000000000
274,1782712629.746078968,0.107064247,-0.012108010,0.003978469,0.067372300,-0.086928434,0.016351124,-0.004004664,-0.017387194,0.016113030,-0.000006076,-0.000020445,0.016113001,0.016086480,0.016086480,0.000000000,-0.004679610,-0.003178589,0.011836669,0.003978469,0.003978469,0.000000000,0.000000000
275,1782712629.839071512,0.092992544,0.003978469,-0.014020450,-0.218433063,-0.022325989,-0.097739204,0.019679956,0.014130100,-0.017952851,0.000007669,-0.000053869,-0.017952719,-0.017998920,-0.017998920,-0.000000000,-0.004671941,-0.003232459,-0.006116050,-0.014020450,-0.014020450,-0.000000000,0.000000000
276,1782712629.939397097,0.100325584,-0.014020450,0.000789509,0.016392654,-0.277351599,-0.030799637,-0.010109290,-0.001609841,0.014859530,-0.000048936,-0.000000461,0.014859356,0.014809959,0.014809959,0.000000000,-0.004720877,-0.003232919,0.008743305,0.000789509,0.000789509,-0.000000000,0.000000000
277,1782712630.039168358,0.099771261,0.000789509,0.003044107,-0.105318104,0.004598263,-0.109494123,-0.016582788,-0.000808726,0.002251785,0.000001331,0.000001487,0.002251781,0.002254599,0.002254599,0.000000000,-0.004719546,-0.003231433,0.010995086,0.003044107,0.003044107,0.000000000,0.000000000
278,1782712630.139568567,0.100400209,0.003044107,0.003416807,0.023202004,0.004742355,-0.024283674,0.008892099,-0.006285145,0.000375980,-0.000000736,-0.000002545,0.000375980,0.000372699,0.000372699,0.000000000,-0.004720282,-0.003233978,0.011371067,0.003416807,0.003416807,0.000000000,0.000000000
279,1782712630.239430904,0.099862337,0.003416807,0.007446201,-0.097775099,0.062216568,-0.065959054,0.003852774,0.004059081,0.004040513,-0.000004184,-0.000006927,0.004040505,0.004029394,0.004029394,0.000000000,-0.004724466,-0.003240905,0.015411571,0.007446201,0.007446201,0.000000000,0.000000000
280,1782712630.339518070,0.100087166,0.007446201,0.007390273,-0.027024049,0.015185124,-0.122244843,-0.006036852,-0.004723491,-0.000059756,0.000001600,0.000002228,-0.000059756,-0.000055928,-0.000055928,0.000000000,-0.004722866,-0.003238677,0.015351816,0.007390273,0.007390273,0.000000000,0.000000000
281,1782712630.439026117,0.099508047,0.007390273,0.008435349,-0.085886181,0.094131275,-0.053506711,0.007945220,0.004358245,0.001064664,-0.000013053,-0.000006533,0.001064662,0.001045076,0.001045076,0.000000000,-0.004735919,-0.003245210,0.016416478,0.008435349,0.008435349,0.000000000,0.000000000
282,1782712630.539479256,0.100453138,0.008435349,0.001692234,0.029556130,0.040217597,0.017664662,-0.002872392,-0.000279586,-0.006744990,0.000002016,-0.000000144,-0.006744987,-0.006743115,-0.006743115,-0.000000000,-0.004733903,-0.003245354,0.009671491,0.001692234,0.001692234,0.000000000,0.000000000
283,1782712630.639441490,0.099962234,0.001692234,0.011255719,0.010024213,0.053188045,-0.045713561,-0.014780586,0.000578543,0.009549668,0.000013721,0.000000101,0.009549663,0.009563486,0.009563486,0.000000000,-0.004720182,-0.003245253,0.019221154,0.011255719,0.011255719,0.000000000,0.000000000
284,1782712630.738657475,0.099215984,0.011255719,0.004041528,0.003519301,0.182784653,0.020960702,0.005638632,0.006389363,-0.007196632,-0.000017988,0.000000392,-0.007196596,-0.007214192,-0.007214192,-0.000000000,-0.004738170,-0.003244860,0.012024558,0.004041528,0.004041528,0.000000000,0.000000000
285,1782712630.839451551,0.100794077,0.004041528,0.006887502,0.084831145,0.090025173,0.005687150,0.004024747,-0.010108601,0.002867271,-0.000006324,-0.000014967,0.002867265,0.002845974,0.002845974,0.000000000,-0.004744494,-0.003259827,0.014891823,0.006887502,0.006887502,0.000000000,0.000000000
286,1782712630.939048052,0.099596500,0.006887502,0.001402349,-0.049678383,0.099256631,-0.041690247,0.000079171,0.013276034,-0.005473516,-0.000000137,-0.000011511,-0.005473505,-0.005485153,-0.005485153,-0.000000000,-0.004744631,-0.003271338,0.009418318,0.001402349,0.001402349,0.000000000,0.000000000
287,1782712631.039340496,0.100292444,0.001402349,0.004651760,0.119567891,0.056463470,-0.024901877,0.001540586,-0.020403761,0.003293518,-0.000001518,-0.000042580,0.003293509,0.003249411,0.003249411,0.000000000,-0.004746150,-0.003313917,0.012711827,0.004651760,0.004651760,0.000000000,0.000000000
288,1782712631.139351845,0.100011349,0.004651760,-0.001336056,-0.103582528,0.015460983,-0.017241029,0.001548350,0.022438516,-0.005946842,-0.000000418,-0.000040566,-0.005946832,-0.005987815,-0.005987815,-0.000000000,-0.004746567,-0.003354483,0.006764995,-0.001336056,-0.001336056,-0.000000000,0.000000000
289,1782712631.239031076,0.099679232,-0.001336056,0.000194829,0.186632889,0.005746186,0.036471689,0.008545490,-0.020050571,0.001597062,-0.000000857,-0.000065312,0.001597053,0.001530885,0.001530885,0.000000000,-0.004747424,-0.003419795,0.008362048,0.000194829,0.000194829,0.000000000,0.000000000
290,1782712631.339088202,0.100057125,0.000194829,-0.003200332,-0.089490931,0.024179992,0.011674433,-0.014060293,0.016878730,-0.003374736,0.000005934,-0.000026363,-0.003374732,-0.003395161,-0.003395161,-0.000000000,-0.004741491,-0.003446158,0.004987317,-0.003200332,-0.003200332,-0.000000000,0.000000000
291,1782712631.439244986,0.100156784,-0.003200332,-0.008757623,0.130820156,0.014792396,0.010508036,0.014703570,-0.019842268,-0.005508205,-0.000003796,-0.000045305,-0.005508190,-0.005557291,-0.005557291,-0.000000000,-0.004745287,-0.003491462,-0.000520874,-0.008757623,-0.008757623,-0.000000000,0.000000000
292,1782712631.539158583,0.099913597,-0.008757623,-0.001309755,-0.179016360,-0.188813396,-0.060390621,-0.006164233,0.022788494,0.007539459,-0.000020314,-0.000071200,0.007539382,0.007447867,0.007447867,0.000000000,-0.004765601,-0.003562663,0.007018508,-0.001309755,-0.001309755,-0.000000000,0.000000000
293,1782712631.639366865,0.100208282,-0.001309755,-0.003809286,0.087932249,0.008527735,-0.035910496,0.011784703,-0.010443458,-0.002481752,-0.000001754,-0.000016028,-0.002481749,-0.002499530,-0.002499530,-0.000000000,-0.004767355,-0.003578691,0.004536759,-0.003809286,-0.003809286,-0.000000000,0.000000000
294,1782712631.739476681,0.100109816,-0.003809286,-0.000890268,-0.162969660,-0.137790052,-0.199130230,-0.016525447,0.007831564,0.002981055,-0.000039742,-0.000022276,0.002981035,0.002919017,0.002919017,0.000000000,-0.004807096,-0.003600966,0.007517794,-0.000890268,-0.000890268,-0.000000000,0.000000000
295,1782712631.838573456,0.099096775,-0.000890268,0.002809758,0.101670061,0.029178867,-0.008156690,0.009361506,-0.009428914,0.003721532,-0.000004768,-0.000016731,0.003721526,0.003700027,0.003700027,0.000000000,-0.004811864,-0.003617698,0.011239320,0.002809758,0.002809758,0.000000000,0.000000000
296,1782712631.939041853,0.100468397,0.002809758,0.007048332,-0.168260792,0.030180545,-0.112200318,-0.010020626,0.000281008,0.004234139,0.000005278,-0.000000825,0.004234120,0.004238573,0.004238573,0.000000000,-0.004806586,-0.003618523,0.015473440,0.007048332,0.007048332,0.000000000,0.000000000
297,1782712632.039214134,0.100172281,0.007048332,-0.000724074,-0.048315314,0.043422007,-0.103203650,0.004037295,-0.006599659,-0.007774917,-0.000003060,0.000005565,-0.007774912,-0.007772406,-0.007772406,-0.000000000,-0.004809645,-0.003612958,0.007698528,-0.000724074,-0.000724074,-0.000000000,0.000000000
298,1782712632.139973402,0.100759268,-0.000724074,0.015344629,-0.111814963,-0.032335639,-0.066889717,-0.006582771,0.006861414,0.016085842,-0.000003715,-0.000013390,0.016085808,0.016068703,0.016068703,0.000000000,-0.004813360,-0.003626348,0.023784337,0.015344629,0.015344629,0.000000000,0.000000000
299,1782712632.239303112,0.099329710,0.015344629,-0.000363648,0.005038407,0.187271485,-0.042675630,0.008891328,0.000243408,-0.015679321,-0.000029061,0.000000021,-0.015679237,-0.015708277,-0.015708277,-0.000000000,-0.004842422,-0.003626327,0.008105100,-0.000363648,-0.000363648,-0.000000000,0.000000000
300,1782712632.339084387,0.099781275,-0.000363648,0.007922240,0.018696684,0.019515091,-0.025999375,-0.004985526,-0.007809329,0.008286739,0.000001698,-0.000002548,0.008286738,0.008285888,0.008285888,0.000000000,-0.004840723,-0.003628875,0.016391838,0.007922240,0.007922240,0.000000000,0.000000000
301,1782712632.439989567,0.100905180,0.007922240,-0.002744926,-0.000228146,0.055329292,0.049825421,0.007057133,0.012909075,-0.010660305,-0.000006815,-0.000000051,-0.010660300,-0.010667166,-0.010667166,-0.000000000,-0.004847538,-0.003628926,0.005731538,-0.002744926,-0.002744926,-0.000000000,0.000000000
302,1782712632.539176702,0.099187136,-0.002744926,0.001572962,0.074881042,0.043985657,-0.000395511,-0.004636281,-0.012557308,0.004330746,0.000003559,-0.000016411,0.004330741,0.004317888,0.004317888,0.000000000,-0.004843979,-0.003645338,0.010062279,0.001572962,0.001572962,0.000000000,0.000000000
303,1782712632.639242649,0.100065947,0.001572962,-0.002155967,-0.063723753,-0.028754974,-0.039480308,0.004979043,0.016602655,-0.003712965,0.000002499,-0.000018465,-0.003712962,-0.003728929,-0.003728929,-0.000000000,-0.004841480,-0.003663803,0.006349317,-0.002155967,-0.002155967,-0.000000000,0.000000000
304,1782712632.839303255,0.200060606,-0.002155967,-0.003156247,0.070346494,0.108477728,-0.061355742,-0.002980524,-0.002141971,-0.001003296,0.000005643,-0.000002630,-0.001003294,-0.001000280,-0.001000280,-0.000000000,-0.004835837,-0.003666433,0.005346023,-0.003156247,-0.003156247,-0.000000000,0.000000000
305,1782712632.939088821,0.099785566,-0.003156247,-0.006690624,0.128994692,0.096301232,0.016180613,0.000147648,-0.010155446,-0.003511279,-0.000000248,-0.000022864,-0.003511265,-0.003534377,-0.003534377,-0.000000000,-0.004836085,-0.003689297,0.001834758,-0.006690624,-0.006690624,-0.000000000,0.000000000
306,1782712633.039117813,0.100028992,-0.006690624,-0.002132929,0.109668358,-0.080443616,0.042220194,-0.017043058,0.011055469,0.004560476,-0.000023929,0.000021161,0.004560463,0.004557695,0.004557695,0.000000000,-0.004860014,-0.003668136,0.006395221,-0.002132929,-0.002132929,-0.000000000,0.000000000
307,1782712633.139691830,0.100574017,-0.002132929,-0.011627459,0.191168174,0.181852500,0.094281836,0.021173349,-0.011311429,-0.009389687,-0.000067203,-0.000037740,-0.009389587,-0.009494530,-0.009494530,-0.000000000,-0.004927217,-0.003705876,-0.002994366,-0.011627459,-0.011627459,-0.000000000,0.000000000
308,1782712633.239091635,0.099399805,-0.011627459,0.001867641,-0.065931105,-0.230932375,-0.021269358,-0.006483824,0.004862165,0.013526947,-0.000026133,-0.000005595,0.013526828,0.013495100,0.013495100,0.000000000,-0.004953350,-0.003711471,0.010532462,0.001867641,0.001867641,0.000000000,0.000000000
309,1782712633.339205742,0.100114107,0.001867641,-0.012786924,0.054874731,0.201749458,0.112552433,0.006947924,0.000999826,-0.014631155,-0.000024465,0.000000958,-0.014631058,-0.014654565,-0.014654565,-0.000000000,-0.004977815,-0.003710513,-0.004098596,-0.012786924,-0.012786924,-0.000000000,0.000000000
310,1782712633.439360619,0.100154877,-0.012786924,0.009333845,-0.179622589,-0.315436359,-0.167381129,-0.005411760,0.002741693,0.022159603,-0.000029794,-0.000008595,0.022159158,0.022120769,0.022120769,0.000000000,-0.005007608,-0.003719109,0.018060562,0.009333845,0.009333845,0.000000000,0.000000000
311,1782712633.539237499,0.099876881,0.009333845,-0.014964129,0.165549127,0.309093298,0.058691108,0.006233033,-0.005259726,-0.024249606,-0.000033625,-0.000015197,-0.024249152,-0.024297974,-0.024297974,-0.000000000,-0.005041234,-0.003734306,-0.006188590,-0.014964129,-0.014964129,-0.000000000,0.000000000
312,1782712633.638959646,0.099722147,-0.014964129,0.015425300,-0.162281348,-0.296882858,-0.114931152,-0.020515708,0.005962581,0.030513152,-0.000106303,-0.000016888,0.030512620,0.030389429,0.030389429,0.000000000,-0.005147537,-0.003751193,0.024324031,0.015425300,0.015425300,0.000000000,0.000000000
